Alloys,Phase,Tg,Tx,Tl,Rc_mm/s,Dmax_mm,Predicted_Tg,Predicted_Tx,Predicted_Tl,delta_Tx,Trg,gamma,Predicted_Phase,Phase_Confidence,Predicted_Dmax_mm,Predicted_Rc_Ks
Zr42Cu42Al8Ag8,MMG,705,788,1167,NAN,NAN,696.6477,780.7244,1157.813,84.07672119140625,0.6016927708785548,0.4209980988355384,Metalic_Glass,0.961850478304199,10.662059,22.907204103297026
Zr50Cu34Al8Ag8,MMG,680,780,1213,NAN,NAN,679.0192,777.17957,1210.2314,98.16033935546875,0.5610655951010145,0.4113692148957841,Metalic_Glass,0.973519795949678,17.137379,6.032639280091148
Zr46Cu46Al6Ag2,MMG,698,780,1149,NAN,NAN,690.06085,775.0632,1142.407,85.0023193359375,0.6040411715515508,0.42296140581903574,Metalic_Glass,0.9848552447332937,10.062208,23.0592175877021
Cu50Zr35Ti10Al5,MMG,700,778,1175,NAN,NAN,688.88635,767.7408,1169.8109,78.85443115234375,0.5888869259407011,0.41305316249725477,Metalic_Glass,0.9878316393694763,6.9035034,28.6397917703769
Zr48Cu40Al7Ag5,MMG,699,741,1158,NAN,NAN,700.0192,746.637,1168.6272,46.6177978515625,0.5990098704806258,0.3995603526703099,Metalic_Glass,0.9837326061149921,14.685007,23.096347102623973
Zr46Cu46Al4Ag4,MMG,686,769,1121,NAN,NAN,687.5158,774.3995,1130.9365,86.8836669921875,0.6079172383749295,0.4258563513955701,Metalic_Glass,0.9865592078932366,10.815021,23.170377744188123
Zr50Cu38Al10Ti2,MMG,687,767,1169,NAN,NAN,683.8287,764.5844,1170.3398,80.7557373046875,0.5842992340799781,0.41235972036588664,Metalic_Glass,0.9876344920313207,9.90023,3.9376759582464183
Zr45Cu47Al4Ag4,MMG,688,746,1154,NAN,NAN,689.5444,751.54285,1166.121,61.99847412109375,0.5913146142679948,0.40499912821736883,Metalic_Glass,0.9883398567461757,8.436169,24.310958284103666
Zr44Cu48Al4Ag4,MMG,692,770,1156,NAN,NAN,689.63904,770.91235,1160.5048,81.2733154296875,0.5942578276412126,0.4166769923526584,Metalic_Glass,0.987974477160149,10.856482,24.32025235695779
Zr44Cu46Al4Ag6,MMG,692,779,1155,NAN,NAN,686.79205,776.0386,1153.6406,89.24652099609375,0.5953258218716563,0.42166094060456827,Metalic_Glass,0.9873260430726972,12.328306,24.295223195424416
Zr46Cu38Al8Ag8,MMG,692,776,1175,NAN,NAN,692.61334,776.64056,1181.7959,84.0272216796875,0.5860684938921249,0.414338847190819,Metalic_Glass,0.9812440836238541,20.868444,22.992948832077342
Zr45Cu47Al5Ag3,MMG,702,795,1146,NAN,NAN,691.81085,785.3147,1136.4531,93.50384521484375,0.6087456110878143,0.42954119707179045,Metalic_Glass,0.9866351888806184,12.712972,24.167267261065703
Zr48Cu42Al7Ag3,MMG,700,785,1162,NAN,NAN,689.2101,775.77527,1149.1006,86.565185546875,0.599782204832414,0.42200444226316236,Metalic_Glass,0.9875232407214812,16.305187,23.0970373483777
Zr48Cu36Ag13Al3,MMG,690,763,1135,NAN,NAN,687.51166,763.1474,1135.6914,75.6357421875,0.6053683720166336,0.41857509730307213,Metalic_Glass,0.9838077530934158,15.7617235,26.921941636173983
Zr55Al10Cu30Ni5,MMG,685,753,1169,NAN,NAN,681.18665,751.15967,1171.3042,69.9730224609375,0.581562540253982,0.4054863051588388,Metalic_Glass,0.9887798912455471,6.9445243,4.097804350950329
Zr60Al8Cu17Ni15,MMG,687,750,1143,NAN,NAN,665.5915,732.0926,1114.7672,66.5010986328125,0.5970676968121388,0.41120510650254444,Metalic_Glass,0.9878296088737664,5.1178966,4.464842860691904
Zr70Cu19Al8Ni3,MMG,630,752,1143,NAN,NAN,631.1412,755.2015,1149.8062,124.060302734375,0.5489109386220419,0.42404481353585266,Metalic_Glass,0.9867878908123239,7.2780495,4.948039179529484
Zr66Al9Cu16Ni9,MMG,647,689,1200,NAN,NAN,636.4787,685.77277,1196.8073,49.2940673828125,0.5318138724603475,0.3740675404308157,Metalic_Glass,0.9884696473125185,1.8369513,4.84707231194904
Zr48Cu40Al4Ag8,MMG,411,643,1274,NAN,NAN,382.59286,634.9482,1201.5188,252.35531616210938,0.31842436869351354,0.40082286852295373,Metalic_Glass,0.9872500945837954,2.3650694,23.18691414530442
Zr48Cu45Al4Ga3,MMG,430,483,856,NAN,NAN,641.7983,710.6845,1250.2668,68.88623046875,0.5133290393281278,0.3756131330102861,Metalic_Glass,0.988798695416872,5.607696,23.192522801075114
Zr40Cu50Al5Ag5,MMG,490,618,901,NAN,NAN,511.5415,660.76215,959.4199,149.22064208984375,0.533177904943376,0.4492042649215991,Metalic_Glass,0.9883243640221172,6.881573,24.268128039483123
Zr35Ti30Be30Al5,MMG,602,691,1036,NAN,NAN,598.59094,693.0577,1026.8362,94.46673583984375,0.5829468741804709,0.42638495936201865,Metalic_Glass,0.9866221682495757,2.5654905,75.74380573449442
Zr43Cu49Al4Ag4,MMG,614,733,1138,NAN,NAN,592.6119,719.1992,1117.3008,126.58734130859375,0.530396010981404,0.4206058216449501,Metalic_Glass,0.9885240079880436,10.414248,24.345915421772734
Zr62Nb5Cu25Al8,MMG,574,687,998,NAN,NAN,644.17267,758.08997,1123.8745,113.91729736328125,0.5731713476372847,0.4287724752599319,Metalic_Glass,0.988842868863092,6.585986,4.584164509650415
Zr48Cu37Al7Ag8,MMG,653,698,1243,NAN,NAN,647.38605,698.9014,1249.9042,51.515380859375,0.5179485439069303,0.3683682232990404,Metalic_Glass,0.9885884306111111,16.532507,23.0970373483777
Zr50Cu42.5Al7.5,MMG,NAN,765,1125,NAN,10,682.1091,717.22125,1203.4675,35.1121826171875,0.5667864343816077,0.3803723766914152,Metalic_Glass,0.9754603374997377,4.687796,8.450649445910663
Zr60Cu27Al8Fe5,MMG,696.7,NAN,NAN,NAN,8,664.7065,705.6262,1195.7771,40.91973876953125,0.5558782503450966,0.3792703293398175,Metalic_Glass,0.9876528459378693,4.0765486,4.340002219583106
Zr70Al8Cu3Ni19,MMG,640,774.2,1196.8,NAN,4,635.0722,770.1427,1190.9961,135.07049560546875,0.5332277812853605,0.4217491212653338,Metalic_Glass,0.9875148692321379,3.463049,5.885678390745356
Zr70Al8Cu6Ni16,MMG,631,710,1220,NAN,1.5,633.8011,719.2519,1227.9514,85.4508056640625,0.5161450837218763,0.3863305628146888,Metalic_Glass,0.9886674281537161,2.6481435,5.670727925619508
Zr70Al8Cu19Ni3,MMG,630,705,1205,NAN,8,621.5192,701.63055,1205.6001,80.111328125,0.5155268544540472,0.38400915861733903,Metalic_Glass,0.9886779760914,7.2724543,4.948039179529484
Zr48Cu36Al9Ag7,MMG,689,710,1200,NAN,1.5,682.56903,714.22925,1197.0399,31.66021728515625,0.5702140931747839,0.3799882145168356,Metalic_Glass,0.9851722751223844,16.780914,8.406948209668784
Zr70Al8Cu16Ni6,MMG,641,776,1151,NAN,10.4,632.71783,767.04083,1137.574,134.322998046875,0.5561992877781171,0.4332849695086559,Metalic_Glass,0.9880554551075366,4.71244,5.0881981545610255
Zr66Al8Cu7Ni19,MMG,665,707,1179,NAN,6,647.75055,695.8283,1153.0371,48.0777587890625,0.561777712139306,0.3864021972535686,Metalic_Glass,0.9888000651464246,5.1004853,5.173203684744562
Zr48Cu43Al7Ag2,MMG,700,745,1227,NAN,NAN,694.7026,745.833,1219.7362,51.13043212890625,0.5695514917366046,0.38958310650983313,Metalic_Glass,0.9879594979007115,9.296319,23.09774108744319
Zr48Cu36Al8Ag8,MMG,690,761,1152,NAN,12,692.9642,764.7673,1163.6172,71.8031005859375,0.5955258995891045,0.41192230487843323,Metalic_Glass,0.6443579385258397,21.888561,8.40330584498394
Zr44Cu40Ag8Al8,MMG,702,791,1143,NAN,25,696.59125,786.073,1138.5557,89.48175048828125,0.611820106425956,0.428343362086739,Metalic_Glass,0.6398605251553977,20.987476,22.93112825860287
Zr48Cu36Ag8Al8,MMG,670,772,1166,NAN,15,682.3632,783.11774,1190.8627,100.7545166015625,0.5729990845208373,0.41805835619269055,Metalic_Glass,0.8466960376770624,17.485596,8.40330584498394
Zr46Cu38Ag8Al8,MMG,690,771,1146,NAN,25,693.8192,775.46857,1157.3164,81.64935302734375,0.5995069370141728,0.4189150478588055,Metalic_Glass,0.7905855369427988,21.475605,22.992948832077342
Zr50Cu34Ag8Al8,MMG,680,784,1148,NAN,20,677.57556,780.90247,1149.0151,103.326904296875,0.5897011622130536,0.42751912980385315,Metalic_Glass,0.7064389097143766,16.232283,6.032639280091148
Zr55Ti3Cu32Al10,MMG,668,780,1148,NAN,15,662.01324,774.41534,1143.7404,112.402099609375,0.5788142744970634,0.4288599196355427,Metalic_Glass,0.9771525540357264,15.419865,4.1222148657657005
Zr61Ti2Al12Cu25,MMG,652,723,1188,NAN,3,643.1296,715.58215,1181.1523,72.45257568359375,0.5444933340223232,0.3922541493895671,Metalic_Glass,0.9883226372028763,4.5697536,4.525395631495634
Zr55Al10Ni5Cu30,MMG,661,NAN,NAN,NAN,NAN,673.37445,708.4959,1208.821,35.1214599609375,0.5570505688268468,0.37641993740752244,Metalic_Glass,0.9887803488328163,5.280283,4.097804350950329
Zr65Cu20Al10Fe5,MMG,657,NAN,NAN,NAN,NAN,652.2211,695.0517,1198.7896,42.83056640625,0.5440664126126574,0.3754984797519593,Metalic_Glass,0.9885014520460246,2.4814055,4.880708024526254
Zr52.5Cu37.5Al10,MMG,NAN,724,1166,NAN,2,671.7784,706.14484,1192.6411,34.366455078125,0.5632695149167113,0.3787478292627123,Metalic_Glass,0.9865876777053852,5.429305,3.949200473722761
Zr50Cu37.5Al12.5,MMG,NAN,NAN,NAN,NAN,8,685.08295,717.8158,1208.1289,32.73284912109375,0.5670611333221245,0.3791523884401066,Metalic_Glass,0.9859583466078939,4.6174836,3.929008845555044
Zr47.5Cu42.5Al10,MMG,NAN,NAN,NAN,NAN,8,694.2649,727.40924,1217.4761,33.14434814453125,0.5702493110787679,0.38049571221012835,Metalic_Glass,0.9851252582703514,4.2471447,5.994953371179935
Zr72.5Fe17.5Al10,MMG,NAN,NAN,NAN,NAN,8,696.55817,743.7672,1295.1848,47.20904541015625,0.5378060016848012,0.37342529584649664,Metalic_Glass,0.9883055305297352,2.0564446,2778.931670149029
Zr60Cu25Al10Fe5,MMG,668.2,NAN,NAN,NAN,1.5,665.0168,703.95355,1204.2637,38.936767578125,0.5522185881706112,0.3765906553947391,Metalic_Glass,0.9870846839248639,3.7393146,4.4453191114658885
Zr55Cu30Al10Ni5,MMG,690,750.7,1179.9,NAN,4,682.4001,745.24023,1175.959,62.84014892578125,0.5802924204978982,0.40102058126231327,Metalic_Glass,0.985684205332173,6.125953,4.097804350950329
Zr54Cu29Ni7Al10,MMG,719.4,757,1158,NAN,5.2,695.17175,738.7724,1131.1134,43.60064697265625,0.6145906775474982,0.40452193206196835,Metalic_Glass,0.9826846145687936,7.694653,4.097820379444419
Zr62Cu23Fe5Al10,MMG,651,783.6,NAN,NAN,NAN,665.88226,784.6967,1228.3086,118.814453125,0.5421131681173615,0.41426486324556444,Metalic_Glass,0.9886224828315153,11.158456,4.591663844452971
Zr70Al8Cu11Ni11,MMG,633,751,1186,NAN,3,631.5843,753.1954,1188.5608,121.611083984375,0.5313857686749809,0.41381062508532085,Metalic_Glass,0.9885920214915953,3.5052269,5.355420030048138
Zr50Ti2Al10Cu38,MMG,687,706,1175,NAN,8,676.3492,706.7742,1165.9796,30.42498779296875,0.5800694745074308,0.3836308542253919,Metalic_Glass,0.9850740667064908,6.091261,3.9376759582464183
Zr55Al20Co20Cu5,MMG,674,737,1095,NAN,4,731.78143,798.76654,1190.6687,66.985107421875,0.6145970179490213,0.4154940231142084,Metalic_Glass,0.9860298000453461,5.547126,10.159458114346798
Zr48Cu36Al3Ag13,MMG,690,815,1285,NAN,5,671.18945,789.81433,1252.0061,118.6248779296875,0.5360911989488745,0.4106781176399499,Metalic_Glass,0.9017778721265979,7.0702195,26.921941636173983
Zr62Al8Cu17Ni13,MMG,675,753,1169,NAN,4.5,655.05634,736.5044,1143.0045,81.44805908203125,0.5731003910613273,0.40961038314761633,Metalic_Glass,0.9877128993911553,5.856054,4.54255579742881
Zr61Al8Cu17Ni14,MMG,679,752,1352,NAN,NAN,644.81757,724.41205,1289.145,79.594482421875,0.5001900919978987,0.3745739725215925,Metalic_Glass,0.9886867033656835,4.1036406,4.501955552520981
Zr62Cu23Al10Fe5,MMG,651,757,1143,NAN,NAN,649.28674,757.7769,1147.7683,108.49017333984375,0.565694955330051,0.42167707379865127,Metalic_Glass,0.9882521441801011,10.644289,4.591663844452971
Zr64Al8Cu17Ni11,MMG,666,751,1186,NAN,NAN,647.8415,736.8081,1162.5371,88.96661376953125,0.5572652145680833,0.4069911702621498,Metalic_Glass,0.988622975227576,6.026454,4.635457582228345
Zr66Al8Cu12Ni14,MMG,650,782,1211,NAN,NAN,642.97076,774.3591,1202.2358,131.3883056640625,0.5348125075390538,0.419659819200701,Metalic_Glass,0.988786398285106,5.381411,4.943116511642507
Zr65Al8Cu17Ni10,MMG,648,658,1303,NAN,NAN,627.64014,656.8177,1271.9958,29.17755126953125,0.49342939044297657,0.3457597627732184,Metalic_Glass,0.9888210899412112,1.1969868,4.6884949109380605
Zr60Cu25Fe5Al10,MMG,655,740,1188,NAN,NAN,653.8929,742.6736,1187.9905,88.78070068359375,0.5504192963884778,0.40321423135717677,Metalic_Glass,0.9888330023412356,8.064758,4.4453191114658885
Zr58Cu22Fe8Al12,MMG,591,767,1170,NAN,NAN,596.6016,773.9429,1185.1575,177.34124755859375,0.5033943912796728,0.43437009727996806,Metalic_Glass,0.9886753623711675,3.5598106,4.602461136283377
Zr60Nb5Cu25Al10,MMG,574,652,1276,NAN,NAN,549.7929,626.9434,1233.0325,77.1505126953125,0.4458868041012169,0.351657222294249,Metalic_Glass,0.988611796629501,3.825286,4.574610730450016
Zr58Nb5Cu25Al12,MMG,575,654,1236,NAN,NAN,553.872,632.37177,1215.8799,78.499755859375,0.4555318474355875,0.3573222709709727,Metalic_Glass,0.9881778403672368,4.30243,4.563797034821285
Zr65Al10Cu15Ni10,MMG,652,683,1134,NAN,0.68,650.3558,688.5972,1144.88,38.241455078125,0.5680558409196345,0.3835692431781262,Metalic_Glass,0.9887530990855263,1.407813,4.8850200885757635
Zr49Ni20Ti17Cu14,MMG,631,723,1364,NAN,NAN,625.9028,715.1593,1343.9785,89.25653076171875,0.4657089110572766,0.363046903696676,Metalic_Glass,0.9857479022980686,8.985789,6.9135660670269035
Zr49Ti14Ni20Cu17,MMG,625,669,1087,NAN,NAN,626.2838,669.971,1089.6046,43.68719482421875,0.5747808014773851,0.39045138219470227,Metalic_Glass,0.9876182395458171,3.9124808,6.523383364206864
Zr49Ti17Ni20Cu14,MMG,631,674,1095,NAN,4,619.42847,661.76086,1073.8143,42.3323974609375,0.5768487613575429,0.3908245557562534,Metalic_Glass,0.9870312150541906,4.2339406,6.9135660670269035
Zr60Al10Cu20Ni10,MMG,669,716,1087,NAN,3,673.92096,726.91754,1106.4224,52.99658203125,0.6090991847580246,0.4083018888623578,Metalic_Glass,0.9863220576994584,4.1611032,4.447292907582094
Zr30Hf25Al20Co25,MMG,683,746,1274,NAN,NAN,696.71136,755.9931,1290.9829,59.28173828125,0.5396751260338292,0.3803367110188442,Metalic_Glass,0.9863528224887003,4.287679,2236.9895380576318
Zr60Al10Ni10Cu20,MMG,666,750,1294,NAN,5,649.26105,737.2592,1265.3389,87.9981689453125,0.5131123876771523,0.3850722078829589,Metalic_Glass,0.9878628794510642,5.968446,4.447292907582094
Zr49Ti17Ni20Cu14,MMG,631,768,1153,NAN,20,630.3067,767.0545,1142.2002,136.747802734375,0.551835575100482,0.432751209997895,Metalic_Glass,0.9847680933280443,24.22533,6.9135660670269035
Zr55Al10Cu30Ni5,MMG,669,680,1087,NAN,3,680.9651,709.386,1126.2473,28.4208984375,0.6046319304399701,0.3925304991312209,Metalic_Glass,0.9876741228574532,6.814603,4.097804350950329
Zr60Al15Cu15Ni10,MMG,668,683,1334,NAN,NAN,649.0875,677.61383,1284.0754,28.52630615234375,0.5054901795259805,0.3505208010042136,Metalic_Glass,0.988624009246637,3.1851933,4.861007030851512
Zr62Al10Cu18Ni10,MMG,676,766,1207,NAN,NAN,655.45526,748.846,1178.8884,93.3907470703125,0.5559943127867862,0.40823647869575075,Metalic_Glass,0.9881902275369125,7.328846,4.594320514044104
Zr60Cu20Fe10Al10,MMG,670,738,1159,NAN,NAN,665.21,736.177,1160.0571,70.96697998046875,0.5734286746721206,0.40332561816972357,Metalic_Glass,0.9887978392883258,4.9301486,4.74688733017634
Zr60Nb10Cu20Al10,MMG,573,757,1376,NAN,NAN,557.83264,745.908,1344.32,188.07537841796875,0.41495526652076803,0.392138898197804,Metalic_Glass,0.9884467202804673,1.3641206,5.0921602668550365
Zr65Cu27.5Al1.5B6,MMG,639,662,1250,NAN,NAN,622.2772,663.7535,1208.0334,41.47625732421875,0.5151158877994707,0.36264525485522286,Metalic_Glass,0.9878798210878554,5.9444413,4.389103015278086
Zr65Cu27.5Al5.5B2,MMG,640,684,1065,NAN,NAN,646.4976,701.17236,1085.9631,54.67474365234375,0.5953218842630739,0.4047262608995141,Metalic_Glass,0.9879661441662464,8.495773,4.370249329672426
Zr65Cu27.5Al3.5B4,MMG,644,716,1067,NAN,NAN,645.1337,722.79926,1073.4805,77.66552734375,0.6009738852338516,0.4205709790635091,Metalic_Glass,0.9878204420902533,10.512597,4.379474886011685
Zr48Cu47.5Al4V0.5,MMG,422,738,1073,NAN,NAN,422.15607,738.1342,1092.1174,315.9781494140625,0.3865482361730556,0.4874510562475229,Metalic_Glass,0.9885326289951647,2.3252747,23.210252810297362
Zr44Ti4Cu36Al8Ag8,MMG,474,700,919,NAN,NAN,477.98166,706.61816,944.75305,228.63650512695312,0.5059329081247335,0.4966619277308099,Metalic_Glass,0.9884320057607633,3.043194,8.40330584498394
Zr46Ti2Cu36Al8Ag8,MMG,696,738,1181,NAN,9,694.747,740.1541,1188.0734,45.4071044921875,0.5847677678653718,0.39310925469742425,Metalic_Glass,0.92917314027278,5.368242,8.403174080378191
Zr57Cu20Al10Ni8Ti5,MMG,677,750,1145,NAN,10,658.07513,735.41406,1123.0286,77.33892822265625,0.5859825431936391,0.41289794806680086,Metalic_Glass,0.9871083660583047,7.73929,4.537655071492458
Zr48Cu47.5Al4Ni0.5,MMG,415,720,1145,NAN,NAN,392.9193,710.6126,1129.1293,317.69329833984375,0.34798434608560785,0.4668790584877784,Metalic_Glass,0.988714274970192,2.393184,23.216138741366006
Zr48Cu47.5Al4Fe0.5,MMG,419,470,920,NAN,NAN,555.00134,614.80634,1138.6091,59.80499267578125,0.4874379870417388,0.3630151944741181,Metalic_Glass,0.9886630855138266,9.4271,23.24510028470792
Zr48Cu47.5Al4Cr0.5,MMG,416,470,921,NAN,NAN,569.74786,627.893,1165.5369,58.1451416015625,0.48882869410995594,0.36183860485622954,Metalic_Glass,0.9887940294103712,9.196789,23.237978304285075
Zr48Cu47.7Al4Co0.3,MMG,417,471,922,NAN,NAN,504.31818,561.6921,1057.5054,57.3739013671875,0.4768941984170995,0.3596386279263011,Metalic_Glass,0.9887905480823497,9.210575,23.213068154042745
Zr48Cu46.5Al4Nb1.5,MMG,414,471,922,NAN,NAN,558.8841,616.95416,1148.0803,58.070068359375,0.48679877478901284,0.36143352294435155,Metalic_Glass,0.988678152849504,8.178939,23.30245858453306
Zr48Cu34Pd2Ag8Al8,MMG,471,699,908,NAN,NAN,477.73538,711.005,937.7032,233.26962280273438,0.5094739883523942,0.5023213447048928,Metalic_Glass,0.9879615222049254,3.7363467,7.03767170082761
Zr60Cu25Al10FeAg5,MMG,660,794,1140,NAN,30,648.7753,778.11304,1119.8566,129.33770751953125,0.5793378799448216,0.4399519416342433,Metalic_Glass,0.9876936963459847,20.063713,4.215891934376938
Zr70Al8Cu13.5Ni8.5,MMG,625,729.8,1209,NAN,4,629.5102,737.70825,1223.2938,108.19805908203125,0.5146026088831672,0.39815773580880515,Metalic_Glass,0.9887398511147901,3.846767,5.2162298317788425
Zr42Fe6Cu36Al8Ag8,MMG,707,708,1171,NAN,10,688.6751,716.2763,1164.9065,27.6011962890625,0.5911848833595272,0.3864282557644731,Metalic_Glass,0.9854184040178953,12.437504,23.612454584730333
Zr30Al22Co28Nb20,MMG,677,797,1238,NAN,4,654.96783,779.8536,1203.9175,124.8857421875,0.5440305046635272,0.4195275364175643,Metalic_Glass,0.985131991465672,1.5615506,169.34506960676413
Zr28Al24Co28Nb20,MMG,679,742,1234,NAN,NAN,637.0147,693.0511,1140.8687,56.036376953125,0.5583593765715286,0.38981808442018,Metalic_Glass,0.9833272456350464,1.40678,164.45492190641662
Zr36Al16Co28Nb20,MMG,665,742,1230,NAN,NAN,652.9732,734.89246,1204.1931,81.91925048828125,0.542249575508756,0.39570632302755376,Metalic_Glass,0.9837498638879635,1.8381655,109.02732989896813
Zr46Al16Co28Nb10,MMG,690,736,1237,NAN,NAN,697.92676,744.59717,1256.0786,46.67041015625,0.5556393926565697,0.3810619863096709,Metalic_Glass,0.987236640707517,7.42749,104.76739073649073
Zr56Al16Co14Fe14,MMG,736,741,1217,NAN,NAN,711.8636,739.7543,1202.2441,27.89068603515625,0.5921123358985231,0.38647473285149736,Metalic_Glass,0.9881906056998794,9.641412,68.37504673532695
Zr55Al15Co18Nb12,MMG,701,796,1283,NAN,NAN,687.1648,787.66034,1270.9075,100.49554443359375,0.540688296168173,0.4022631611627747,Metalic_Glass,0.987571594128028,4.611113,786.3244621140803
Zr46Cu37.6Ag8.4Al8,MMG,661,754,1233,NAN,NAN,668.37756,759.7498,1249.9579,91.37225341796875,0.5347200662522321,0.3960463834434913,Metalic_Glass,0.9883781151448726,19.532476,22.992967766056505
Zr53Al16Co24.8Ag6.2,MMG,715,755,1124,NAN,NAN,724.19025,770.0351,1145.1765,45.8448486328125,0.6323830762648106,0.41192296321255545,Metalic_Glass,0.9880546876015048,8.990507,5.277979120441176
Zr53Al16Co21.7Ag9.3,MMG,704,771,1258,NAN,NAN,711.964,783.68024,1265.3245,71.71624755859375,0.5626730614464971,0.3963408757912345,Metalic_Glass,0.9878225949550321,6.315625,5.064735156405875
Zr55Al20Co22.5Nb2.5,MMG,738,744,1258,NAN,NAN,699.96,726.6734,1222.3466,26.71337890625,0.5726363097362022,0.37802159582367667,Metalic_Glass,0.984933956435523,11.051371,1155.144996142304
Zr70Cu17.5Fe5Al7.5,MMG,636,799,1238,NAN,NAN,631.43915,790.5811,1216.1573,159.1419677734375,0.5192084302734955,0.42789706366362734,Metalic_Glass,0.9885931534782721,4.1738257,6.03342031033026
Zr46Cu36Al8Ag8Ti2,MMG,696,718,1153,NAN,2,689.8626,720.52277,1154.607,30.66015625,0.5974869168511295,0.3906395315573162,Metalic_Glass,0.9487951949358711,4.614407,8.403174080378191
Zr44Cu36Al8Ag8Ti4,MMG,700,750,1145,NAN,NAN,697.18256,748.362,1149.5763,51.179443359375,0.6064691485239605,0.4052299516377818,Metalic_Glass,0.9884872346855405,10.250256,8.40330584498394
Zr42Cu36Al8Ag8Ti6,MMG,704,738,1181,NAN,NAN,694.10846,731.59875,1174.2869,37.49029541015625,0.5910893496489205,0.39156528878465746,Metalic_Glass,0.9879972341984538,11.636046,8.403713549870172
Zr48Cu34Ag8Al8Pd2,MMG,699,731,1212,NAN,NAN,689.08,727.5883,1200.0751,38.50830078125,0.5741974251895658,0.38513953756079145,Metalic_Glass,0.988789470605161,6.0214143,7.03767170082761
Zr46Cu36Al8Ag8Pd2,MMG,699,794,1140,NAN,NAN,692.254,787.7139,1131.4362,95.45989990234375,0.6118365794648131,0.43193407217160756,Metalic_Glass,0.9883233150173364,15.209045,19.263901265849515
Zr44Cu36Al8Ag8Ni4,MMG,693,794,1140,NAN,NAN,691.18176,792.2946,1141.3799,101.11285400390625,0.6055667995410572,0.43234268197273645,Metalic_Glass,0.985859819366977,19.058216,23.166235352474743
Zr44Cu36Al8Ag8Hf4,MMG,694,788,1129,NAN,NAN,692.41046,785.25397,1130.312,92.843505859375,0.6125834762853696,0.4308137847943735,Metalic_Glass,0.9788505586316943,16.603325,22.096061453692503
Zr42Cu36Al8Ag8Ni6,MMG,695,795,1155,NAN,NAN,694.14606,794.2714,1158.0262,100.1253662109375,0.5994216970951824,0.4288323620737909,Metalic_Glass,0.9869678028573026,22.300495,23.247426904339413
Zr42Cu36Al8Ag8Hf6,MMG,695,779,1131,NAN,NAN,695.69366,778.8798,1135.815,83.1861572265625,0.612506174368022,0.4252668096912109,Metalic_Glass,0.9874316772798788,21.060871,21.70949900144759
Zr46Cu36Al8Ag8Hf2,MMG,692,796,1187,NAN,NAN,685.5871,788.53564,1183.7238,102.94854736328125,0.5791782874508936,0.421832272393949,Metalic_Glass,0.9887680347181886,13.384919,22.56107939927673
